,Product ID,Category,Sub-Category,Product Name,Unit Price
6073,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
6074,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2.88
6075,OFF-HOO-10002946,Office Supplies,Appliances,"Hoover Stove, Red",568.47
6077,OFF-AP-10000381,Office Supplies,Appliances,"Hoover Refrigerator, Red",526.26
6078,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,153.99
6079,TEC-EPS-10002711,Technology,Machines,"Epson Card Printer, Red",167.1
6080,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,122.99
6081,FUR-OFF-10002395,Furniture,Chairs,"Office Star Rocking Chair, Red",140.91
6082,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
6083,OFF-PA-10000383,Office Supplies,Paper,"Green Bar Note Cards, Premium",31.2
6085,FUR-CH-10000438,Furniture,Chairs,"Novimex Chairmat, Adjustable",58.83
6087,TEC-SHA-10004184,Technology,Copiers,"Sharp Personal Copier, High-Speed",118.2
6089,OFF-STO-10003098,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",13.26
6090,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98
6091,OFF-CAM-10004269,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint",16.95
6093,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,6.48
6097,OFF-BI-10003323,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",4.8
6099,FUR-TA-10003596,Furniture,Tables,"Lesro Computer Table, Adjustable Height",425.91
6100,FUR-CH-10001262,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",143.16
6101,FUR-BO-10004472,Furniture,Bookcases,"Dania Library with Doors, Pine",242.5
6102,FUR-BO-10000112,Furniture,Bookcases,"Dania Corner Shelving, Pine",123.42
6103,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99
6104,TEC-PH-10004358,Technology,Phones,"Cisco Audio Dock, VoIP",121.44
6105,OFF-ACM-10003978,Office Supplies,Supplies,"Acme Trimmer, High Speed",44.58
6108,TEC-PH-10000342,Technology,Phones,"Samsung Office Telephone, Full Size",66.51
6109,FUR-BO-10003383,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",199.26
6110,TEC-MA-10000555,Technology,Machines,"Panasonic Card Printer, Red",170.97
6111,TEC-MA-10000110,Technology,Machines,"StarTech Phone, Wireless",74.52
6116,FUR-TA-10001595,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",179.52
6118,OFF-ST-10000884,Office Supplies,Storage,"Smead Folders, Blue",17.49
6120,TEC-PH-10004597,Technology,Phones,"Apple Signal Booster, with Caller ID",91.1
6123,OFF-LA-10001191,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",8.55
6125,OFF-FA-10004298,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",10.8
6127,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,6.48
6128,OFF-SU-10000148,Office Supplies,Supplies,"Stiletto Ruler, Serrated",11.58
6131,FUR-BO-10003320,Furniture,Bookcases,"Dania Classic Bookcase, Metal",273.48
6132,OFF-AP-10002675,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",495.51
6133,OFF-ST-10004377,Office Supplies,Storage,"Rogers File Cart, Single Width",141.63
6134,FUR-CH-10004491,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",170.43
6135,TEC-CO-10003083,Technology,Copiers,"HP Fax Machine, High-Speed",298.14
6138,OFF-EN-10002556,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",17.04
6139,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,161.55
6142,FUR-FU-10001774,Furniture,Furnishings,"Eldon Door Stop, Durable",47.19
6145,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,30.98
6147,FUR-BO-10001596,Furniture,Bookcases,"Dania Library with Doors, Mobile",243.28
6148,TEC-AC-10001840,Technology,Accessories,"SanDisk Mouse, Erganomic",36.12
6153,FUR-CH-10002991,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",84.72
6154,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93
6156,OFF-ST-10001050,Office Supplies,Storage,"Eldon Shelving, Blue",48.42
6158,FUR-FU-10001711,Furniture,Furnishings,"Tenex Frame, Erganomic",72.4
6160,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,5.28
6162,OFF-AR-10000821,Office Supplies,Art,"Sanford Highlighters, Fluorescent",11.34
6163,OFF-LA-10000271,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical",11.28
6169,OFF-FA-10000087,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",11.22
6170,OFF-LA-10002295,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",7.2
6172,OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",6.09
6173,OFF-AR-10003856,Office Supplies,Art,Newell 344,2.78
6174,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.99
6175,OFF-BOS-10000557,Office Supplies,Art,"Boston Pens, Easy-Erase",14.49
6177,OFF-BI-10004142,Office Supplies,Binders,"Acco Index Tab, Clear",5.36
6178,FUR-HON-10000224,Furniture,Tables,"Hon Computer Table, with Bottom Storage",494.43
6179,TEC-CO-10004535,Technology,Copiers,"Hewlett Fax Machine, High-Speed",318.12
6180,OFF-AP-10002371,Office Supplies,Appliances,"KitchenAid Blender, Silver",98.85
6181,TEC-AC-10003327,Technology,Accessories,"Logitech Keyboard, Erganomic",70.26
6183,TEC-CAN-10001571,Technology,Copiers,"Canon Personal Copier, Laser",142.74
6184,FUR-FU-10002362,Furniture,Furnishings,"Advantus Door Stop, Black",45.03
6185,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",56.96
6186,TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Digital",115.02
6188,TEC-CO-10000825,Technology,Copiers,"Brother Ink, Color",148.74
6190,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98
6191,OFF-CAM-10001177,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled",25.8
6196,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83
6197,FUR-DEF-10000346,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",110.1
6199,TEC-NOK-10004541,Technology,Phones,"Nokia Office Telephone, Cordless",67.98
6203,OFF-SAN-10004746,Office Supplies,Art,"Sanford Highlighters, Fluorescent",17.01
6205,OFF-BI-10000806,Office Supplies,Binders,"Acco Index Tab, Economy",6.72
6208,OFF-ENE-10001906,Office Supplies,Paper,"Enermax Message Books, Recycled",22.41
6210,OFF-AVE-10000432,Office Supplies,Binders,"Avery Index Tab, Clear",5.79
6213,TEC-CO-10003570,Technology,Copiers,"Sharp Wireless Fax, High-Speed",354.12
6214,FUR-BO-10002109,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",101.0
6215,OFF-ST-10001648,Office Supplies,Storage,"Tenex Shelving, Blue",54.66
6216,TEC-PH-10003491,Technology,Phones,"Samsung Office Telephone, Full Size",66.51
6217,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",62.61
6222,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,2.67
6226,FUR-BO-10000175,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",122.04
6227,OFF-BI-10002459,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",50.13
6228,FUR-CH-10001664,Furniture,Chairs,"Novimex Swivel Stool, Black",162.03
6230,OFF-KIT-10000099,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",528.69
6231,OFF-ST-10003760,Office Supplies,Storage,"Eldon Trays, Blue",31.98
6233,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",60.65
6234,OFF-SU-10004662,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",29.28
6235,OFF-SU-10001080,Office Supplies,Supplies,"Acme Letter Opener, High Speed",20.14
6237,FUR-FU-10001130,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",22.17
6238,OFF-SU-10000926,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",30.8
6242,OFF-PA-10001653,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",18.36
6244,OFF-AR-10000729,Office Supplies,Art,"Stanley Highlighters, Fluorescent",15.96
6246,OFF-AR-10004148,Office Supplies,Art,"Sanford Pens, Easy-Erase",11.37
6249,OFF-FA-10000294,Office Supplies,Fasteners,"Advantus Clamps, Metal",19.41
6250,OFF-BI-10004868,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",6.03
6252,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.15
6253,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,1160.95
6254,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",642.78
6255,FUR-BO-10000980,Furniture,Bookcases,"Bush Library with Doors, Traditional",364.32
6256,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",880.98
6257,FUR-BO-10003549,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",194.04
6259,FUR-BO-10002285,Furniture,Bookcases,"Safco Corner Shelving, Pine",150.81
6261,TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",379.83
6262,TEC-PH-10003062,Technology,Phones,"Apple Audio Dock, Full Size",168.18
6263,FUR-TA-10003157,Furniture,Tables,"Hon Coffee Table, with Bottom Storage",315.9
6264,TEC-CO-10002465,Technology,Copiers,"HP Copy Machine, Color",241.89
6265,TEC-CO-10001628,Technology,Copiers,"Sharp Personal Copier, Digital",119.64
6268,FUR-BO-10000746,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",83.72
6270,OFF-SU-10004627,Office Supplies,Supplies,"Stiletto Box Cutter, High Speed",35.97
6271,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",50.88
6275,OFF-AR-10001672,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",48.87
6276,TEC-HEW-10003531,Technology,Copiers,"Hewlett Copy Machine, High-Speed",263.67
6278,TEC-CO-10004507,Technology,Copiers,"Brother Fax and Copier, Digital",191.13
6280,OFF-FA-10001330,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",17.07
6284,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,13.43
6285,FUR-BO-10002819,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",122.58
6287,TEC-AC-10000863,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",58.83
6289,OFF-BI-10001650,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",27.87
6290,OFF-ST-10004046,Office Supplies,Storage,"Fellowes Box, Single Width",19.71
6293,FUR-CH-10004089,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",63.87
6298,OFF-SU-10004589,Office Supplies,Supplies,"Elite Shears, Serrated",43.71
6301,TEC-MA-10003178,Technology,Machines,"Okidata Receipt Printer, Wireless",122.91
6305,OFF-BI-10001138,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",29.58
6306,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,30.98
6308,OFF-PA-10001708,Office Supplies,Paper,"Green Bar Note Cards, Premium",20.8
6309,OFF-SU-10002032,Office Supplies,Supplies,"Fiskars Ruler, Steel",9.22
6313,FUR-HON-10001776,Furniture,Chairs,"Hon Bag Chairs, Red",45.15
6314,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,59.95
6319,OFF-PA-10000420,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",35.02
6320,OFF-ACC-10002849,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",29.58
6321,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,3.58
6322,FUR-FU-10002834,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",11.74
6326,OFF-FA-10003020,Office Supplies,Fasteners,"Accos Paper Clips, Bulk Pack",14.16
6328,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58
6330,OFF-SU-10000706,Office Supplies,Supplies,"Fiskars Ruler, Steel",9.22
6331,OFF-GLO-10001567,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",13.44
6334,OFF-AR-10001573,Office Supplies,Art,American Pencil,2.33
6336,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.3
6337,OFF-AR-10004218,Office Supplies,Art,"BIC Pens, Fluorescent",10.36
6338,OFF-SME-10004518,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",11.1
6339,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1.68
6340,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,3.94
6342,FUR-DAN-10000597,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",169.35
6345,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,59.0
6346,TEC-BEL-10004162,Technology,Accessories,"Belkin Flash Drive, Erganomic",39.75
6347,OFF-STI-10000305,Office Supplies,Supplies,"Stiletto Shears, High Speed",48.09
6348,OFF-CUI-10001302,Office Supplies,Appliances,"Cuisinart Blender, Silver",67.74
6350,OFF-SME-10001745,Office Supplies,Storage,"Smead Shelving, Blue",48.93
6351,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),29.99
6353,OFF-BI-10004830,Office Supplies,Binders,"Ibico Index Tab, Clear",5.58
6354,OFF-XER-10001746,Office Supplies,Paper,"Xerox Message Books, Premium",20.37
6355,OFF-KLE-10004771,Office Supplies,Supplies,"Kleencut Shears, Serrated",43.47
6356,OFF-SME-10003805,Office Supplies,Labels,"Smead Color Coded Labels, Adjustable",10.95
6359,OFF-HAR-10000501,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",8.73
6361,OFF-STI-10003510,Office Supplies,Supplies,"Stiletto Trimmer, Easy Grip",44.37
6364,TEC-MA-10000433,Technology,Machines,"Epson Inkjet, Durable",306.63
6365,FUR-BO-10004119,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",170.34
6369,FUR-FU-10004474,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",29.24
6370,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48
6373,FUR-FU-10004450,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",16.84
6374,OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor",21.99
6375,OFF-PA-10004160,Office Supplies,Paper,"SanDisk Note Cards, Premium",29.82
6376,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",10.31
6377,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,21.38
6379,OFF-LA-10001719,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",13.68
6380,OFF-PA-10001456,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",11.92
6384,OFF-ACM-10000777,Office Supplies,Supplies,"Acme Scissors, Serrated",22.14
6387,TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",73.35
6390,TEC-MA-10000559,Technology,Machines,"Epson Card Printer, Red",167.1
6393,OFF-AR-10004825,Office Supplies,Art,"BIC Canvas, Fluorescent",54.96
6403,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",11.91
6404,OFF-FA-10002715,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",18.66
6405,OFF-AR-10002389,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",13.2
6412,TEC-CO-10002244,Technology,Copiers,"Sharp Ink, Laser",124.41
6414,FUR-CH-10000399,Furniture,Chairs,"Hon Swivel Stool, Set of Two",165.9
6415,TEC-MA-10000772,Technology,Machines,"StarTech Printer, Red",168.88
6416,OFF-ELD-10001477,Office Supplies,Storage,"Eldon Lockers, Single Width",197.94
6419,OFF-ROG-10001372,Office Supplies,Storage,"Rogers Trays, Blue",61.68
6423,OFF-PA-10003492,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",19.78
6424,FUR-FU-10003414,Furniture,Furnishings,"Tenex Clock, Duo Pack",50.31
6425,OFF-SU-10000216,Office Supplies,Supplies,"Stiletto Ruler, Steel",14.28
6429,TEC-CO-10003516,Technology,Copiers,"Sharp Ink, High-Speed",122.61
6430,FUR-BO-10002352,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Mobile",96.64
6432,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,154.13
6433,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,123.38
6434,OFF-EN-10004051,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",24.69
6440,OFF-ACC-10002425,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",11.13
6445,FUR-ELD-10003802,Furniture,Furnishings,"Eldon Photo Frame, Durable",55.14
6447,OFF-BI-10000925,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",2.94
6450,OFF-LA-10001634,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",8.6
6456,OFF-AP-10001299,Office Supplies,Appliances,"Cuisinart Microwave, Silver",279.21
6457,OFF-AP-10000935,Office Supplies,Appliances,"Cuisinart Toaster, White",51.6
6459,FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",55.53
6461,OFF-ST-10004226,Office Supplies,Storage,"Fellowes File Cart, Blue",137.31
6462,FUR-CH-10000848,Furniture,Chairs,"SAFCO Executive Leather Armchair, Set of Two",463.68
6463,OFF-AR-10001278,Office Supplies,Art,"Binney & Smith Pens, Water Color",15.12
6464,FUR-ADV-10000183,Furniture,Furnishings,"Advantus Photo Frame, Black",52.98
6465,OFF-FA-10004657,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",13.65
6468,OFF-AR-10004424,Office Supplies,Art,"Boston Markers, Blue",26.37
6469,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",48.0
6470,OFF-LA-10002465,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",11.76
6471,OFF-TEN-10000894,Office Supplies,Storage,"Tenex Folders, Single Width",23.25
6475,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",57.87
6478,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",11.4
6481,OFF-AR-10001879,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",16.52
6483,OFF-PA-10002022,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",24.51
6484,TEC-KON-10002482,Technology,Machines,"Konica Phone, Red",83.34
6485,OFF-FA-10001963,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",11.04
6486,OFF-LA-10003381,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",12.72
6487,TEC-AC-10001278,Technology,Accessories,"Enermax Flash Drive, USB",41.73
6489,OFF-IBI-10001494,Office Supplies,Binders,"Ibico Index Tab, Durable",9.27
6490,OFF-FA-10000740,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",10.95
6493,OFF-CAR-10000319,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",12.36
6494,OFF-AR-10001134,Office Supplies,Art,"Boston Pens, Easy-Erase",14.49
6498,FUR-BO-10004821,Furniture,Bookcases,"Dania Corner Shelving, Traditional",122.07
6501,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,58.49
6504,TEC-AC-10001243,Technology,Accessories,"Enermax Mouse, Bluetooth",40.29
6505,TEC-PH-10001963,Technology,Phones,"Nokia Speaker Phone, Full Size",124.44
6508,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,18.15
6511,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",42.8
6517,OFF-FA-10004359,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",11.88
6518,OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",6.99
6519,OFF-HON-10003230,Office Supplies,Labels,"Hon Removable Labels, Adjustable",8.16
6522,OFF-BIC-10003575,Office Supplies,Art,"BIC Markers, Easy-Erase",26.7
6523,OFF-PA-10000816,Office Supplies,Paper,"Enermax Memo Slips, Recycled",15.57
6525,OFF-ST-10004381,Office Supplies,Storage,"Smead Lockers, Industrial",132.6
6526,TEC-CO-10003158,Technology,Copiers,"Sharp Wireless Fax, Laser",237.28
6527,FUR-BO-10002142,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",274.5
6528,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,154.99
6530,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,90.98
6532,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,17.04
6533,OFF-FA-10003499,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",9.08
6535,OFF-ST-10004660,Office Supplies,Storage,"Fellowes Box, Single Width",13.14
6536,FUR-CH-10002626,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",83.91
6537,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03
6542,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,7.28
6544,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",121.58
6546,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13
